quote_id,mpan,quote_rate_p_per_kwh,generated_at,valid_until,status,notes
Q-72038,73 6850 5588 791,15.86,2026-08-31,2026-09-15,Priced,
Q-72039,80 4251 8408 141,26.56,2026-08-31,06/09/2026,Priced,
Q-72040,85 1748 4878 975,,2026-08-29,12/09/2026,Errored,Pricing engine returned no rate
Q-72041,5147433725878,33.83,2026-08-29,12/09/2026,Priced,
Q-72042,3473392236136,18.32,2026-08-29,14/09/2026,Priced,
Q-72043,34 5592 2481 873,32.55,2026-08-27,2026-09-07,Priced,
Q-72044,7227242020044,27.67,2026-08-27,06/09/2026,Priced,
Q-72045,5228028836973,23.28,2026-08-31,14/09/2026,Priced,
Q-72046,3134979343253,32.1,2026-08-27,2026-09-14,Priced,
Q-72047,0557-5063-46417,27.4,2026-08-30,13/09/2026,Priced,
Q-72048,8128098636441,22.81,2026-08-27,2026-09-07,Priced,
Q-72049,2051-6672-80652,28.02,2026-08-28,2026-09-07,Priced,
Q-72050,0309-6961-75300,27.19,2026-08-30,04/09/2026,Priced,
Q-72051,9626-4434-98225,19.14,2026-09-01,15/09/2026,Priced,
Q-72052,7776475999422,18.64,2026-08-30,15/09/2026,Priced,
Q-72053,3644638942831,35.07,2026-09-01,2026-09-05,Priced,
Q-72054,1107-0597-65154,33.09,2026-08-28,05/09/2026,Priced,
Q-72055,94 2848 6785 181,,2026-08-28,04/09/2026,Errored,Pricing engine returned no rate
Q-72056,06 5424 1865 933,30.95,2026-08-26,10/09/2026,Priced,
Q-72057,97 5997 7040 151,25.33,2026-08-31,2026-09-13,Priced,
Q-72058,2973671350604,22.54,2026-08-29,05/09/2026,Priced,
Q-72059,3900-4277-77181,,2026-08-28,15/09/2026,Errored,Timeout fetching consumption data
Q-72060,0830-6697-74640,23.96,2026-08-30,11/09/2026,Priced,
Q-72061,3024293540207,23.48,2026-08-26,08/09/2026,Priced,
Q-72062,78 4004 0248 096,32.55,2026-08-29,13/09/2026,Priced,
Q-72063,21 0792 5754 126,35.08,2026-08-28,04/09/2026,Priced,
Q-72064,3766-5778-58391,22.7,2026-08-26,09/09/2026,Priced,
Q-72065,02 6679 6037 504,20.59,2026-08-31,07/09/2026,Priced,
Q-72066,58 6697 9576 226,20.39,2026-08-28,07/09/2026,Priced,
Q-72067,9245497788741,20.67,2026-08-29,2026-09-07,Priced,
Q-72068,5224014792028,20.21,2026-08-28,2026-09-06,Priced,
Q-72069,6396873705235,19.8,2026-08-29,2026-09-07,Priced,
Q-72070,1549-9427-14990,17.88,2026-09-01,14/09/2026,Priced,
Q-72071,63 2728 7562 569,,2026-08-26,10/09/2026,Errored,Timeout fetching consumption data
Q-72072,7282120900579,28.19,2026-08-28,2026-09-05,Priced,
Q-72073,6035195211356,,2026-08-26,2026-09-05,Errored,Pricing engine returned no rate
Q-72074,75 6493 2133 564,28.08,2026-08-28,05/09/2026,Priced,
Q-72075,16 0219 5550 866,26.07,2026-09-01,2026-09-09,Priced,
Q-72076,8135881599654,30.96,2026-08-30,2026-09-04,Priced,
Q-72077,6331556392183,27.99,2026-09-01,2026-09-05,Priced,
Q-72078,4859-3790-75165,16.95,2026-08-28,07/09/2026,Priced,
Q-72079,29 2843 8410 720,22.37,2026-08-30,10/09/2026,Priced,
Q-72080,72 3162 0557 893,24.22,2026-09-01,2026-09-11,Priced,
Q-72081,87 7780 4269 502,18.22,2026-08-28,2026-09-12,Priced,
Q-72082,61 9062 8128 737,20.18,2026-08-27,11/09/2026,Priced,
Q-72083,4580394007439,22.59,2026-08-28,2026-09-07,Priced,
Q-72084,0599998338587,24.66,2026-09-01,2026-09-06,Priced,
Q-72085,6458427078995,30.31,2026-08-26,2026-09-09,Priced,
Q-72086,1544-8870-50338,27.33,2026-08-26,2026-09-12,Priced,
Q-72087,1276546765401,,2026-08-28,05/09/2026,Errored,Pricing engine returned no rate
Q-72088,07 7477 4631 666,28.66,2026-08-27,04/09/2026,Priced,
Q-72089,71 0153 7536 147,28.04,2026-08-28,2026-09-13,Priced,
Q-72090,6525-4647-38951,25.19,2026-08-31,2026-09-06,Priced,
Q-72091,2365801421975,27.32,2026-08-30,2026-09-08,Priced,
Q-72092,64 5801 6468 630,21.92,2026-08-26,12/09/2026,Priced,
Q-72093,7527-5711-87414,26.95,2026-09-01,2026-09-14,Priced,
Q-72094,9366204577056,30.12,2026-09-01,2026-09-09,Priced,
Q-72095,9935-4922-41302,23.92,2026-09-01,14/09/2026,Priced,
Q-72096,1477-1652-84671,20.86,2026-08-28,2026-09-08,Priced,
Q-72097,9688450749698,35.31,2026-08-29,07/09/2026,Priced,
Q-72098,15 3518 0411 515,26.74,2026-08-26,2026-09-13,Priced,
Q-72099,0923-2211-34412,19.39,2026-08-26,04/09/2026,Priced,
Q-72100,6360-8973-03545,20.98,2026-08-29,13/09/2026,Priced,
Q-72101,3701126249591,28.02,2026-08-31,04/09/2026,Priced,
Q-72102,0655-3708-27382,33.4,2026-09-01,2026-09-10,Priced,
Q-72103,02 9116 3166 146,30.54,2026-08-31,2026-09-06,Priced,
Q-72104,4361181710177,21.21,2026-08-29,05/09/2026,Priced,
Q-72105,5897-5582-26815,22.6,2026-08-27,2026-09-08,Priced,
Q-72106,0365172160644,34.46,2026-08-28,14/09/2026,Priced,
Q-72107,82 1947 6115 513,23.56,2026-08-30,13/09/2026,Priced,
Q-72108,28 7106 2088 168,27.04,2026-08-28,2026-09-15,Priced,
Q-72109,5931136226997,20.08,2026-08-31,2026-09-04,Priced,
Q-72110,2453-5452-00402,16.55,2026-08-26,14/09/2026,Priced,
Q-72111,2779721594236,29.46,2026-08-27,2026-09-04,Priced,
Q-72112,8423381167339,,2026-08-29,2026-09-11,Errored,Pricing engine returned no rate
Q-72113,54 8024 2811 661,25.29,2026-08-30,11/09/2026,Priced,
Q-72114,7472-5746-05713,32.81,2026-09-01,10/09/2026,Priced,
Q-72115,21 6269 9753 657,28.19,2026-09-01,2026-09-13,Priced,
Q-72116,5377-9418-99314,18.29,2026-08-29,2026-09-12,Priced,
Q-72117,0664-1410-82771,,2026-08-31,2026-09-05,Errored,Pricing engine returned no rate
Q-72118,5151-6125-81903,29.28,2026-08-26,15/09/2026,Priced,
Q-72119,1523584044067,20.1,2026-08-26,2026-09-08,Priced,
Q-72120,43 3393 3106 055,29.84,2026-08-31,2026-09-05,Priced,
Q-72121,9226-3887-89901,19.08,2026-08-31,2026-09-11,Priced,
Q-72122,3830993719693,20.54,2026-08-30,2026-09-14,Priced,
Q-72123,2230-7950-06393,32.4,2026-08-29,2026-09-11,Priced,
Q-72124,1317-0085-07134,33.65,2026-09-01,2026-09-08,Priced,
Q-72125,4074637448979,28.94,2026-09-01,11/09/2026,Priced,
Q-72126,7008-8107-85320,27.55,2026-09-01,12/09/2026,Priced,
Q-72127,1105-0715-72523,19.68,2026-08-30,2026-09-04,Priced,
Q-72128,3234-2612-59317,32.49,2026-08-26,05/09/2026,Priced,
Q-72129,7576784063424,22.92,2026-08-28,2026-09-13,Priced,
Q-72130,8916761586607,30.66,2026-08-29,2026-09-05,Priced,
Q-72131,1571328360179,29.67,2026-08-29,04/09/2026,Priced,
Q-72132,0644986232180,20.21,2026-08-31,2026-09-06,Priced,
Q-72133,89 4274 1013 342,27.25,2026-08-29,2026-09-06,Priced,
Q-72134,68 3215 6506 238,21.79,2026-08-31,13/09/2026,Priced,
Q-72135,8688840775923,22.36,2026-08-28,2026-09-04,Priced,
Q-72136,5304962290239,21.04,2026-08-31,12/09/2026,Priced,
Q-72137,0662786447742,17.46,2026-08-26,2026-09-09,Priced,
Q-72138,42 8349 1466 287,26.78,2026-08-30,2026-09-10,Priced,
Q-72139,3952-0544-26795,31.07,2026-08-31,2026-09-13,Priced,
Q-72140,16 4583 6666 386,22.41,2026-08-31,12/09/2026,Priced,
Q-72141,4700761186660,17.06,2026-08-31,15/09/2026,Priced,
Q-72142,99 5037 3116 195,19.88,2026-08-30,09/09/2026,Priced,
Q-72143,4836962226116,26.35,2026-08-29,2026-09-06,Priced,
Q-72144,7000221439684,22.15,2026-08-30,10/09/2026,Priced,
Q-72145,18 9480 8590 167,25.65,2026-08-31,08/09/2026,Priced,
Q-72146,97 3280 7836 363,21.5,2026-08-27,11/09/2026,Priced,
Q-72147,41 7472 5501 249,31.39,2026-08-29,06/09/2026,Priced,
Q-72148,5584028092270,23.34,2026-08-29,2026-09-06,Priced,
Q-72149,3158786330326,,2026-08-27,2026-09-14,Errored,Pricing engine returned no rate
Q-72150,54 8511 6806 322,19.52,2026-08-28,15/09/2026,Priced,
Q-72151,1927478152380,19.35,2026-08-28,14/09/2026,Priced,
Q-72152,93 6804 7148 543,24.57,2026-08-30,12/09/2026,Priced,
Q-72153,0520540214219,21.33,2026-08-31,2026-09-04,Priced,
Q-72154,0370-1038-55182,18.5,2026-08-31,2026-09-06,Priced,
Q-72155,4616468714646,17.49,2026-08-27,09/09/2026,Priced,
Q-72156,9050596734493,19.86,2026-08-27,15/09/2026,Priced,
Q-72157,2972699915798,18.32,2026-08-26,15/09/2026,Priced,
Q-72158,9547420197516,33.93,2026-08-30,14/09/2026,Priced,
Q-72159,8939113242698,30.46,2026-08-26,2026-09-04,Priced,
Q-72160,2607408679155,25.61,2026-08-31,2026-09-09,Priced,
Q-72161,4636420305271,18.97,2026-08-30,2026-09-12,Priced,
Q-72162,8564-2825-82032,27.7,2026-08-26,13/09/2026,Priced,
Q-72163,00 9635 7560 572,31.88,2026-08-30,10/09/2026,Priced,
Q-72164,2378613696594,19.48,2026-08-30,06/09/2026,Priced,
Q-72165,5286411097057,21.17,2026-08-28,06/09/2026,Priced,
Q-72166,59 8305 5580 256,22.97,2026-08-27,04/09/2026,Priced,
Q-72167,9954-2705-66120,22.91,2026-09-01,2026-09-13,Priced,
Q-72168,6912709218753,17.5,2026-09-01,07/09/2026,Priced,
Q-72169,4954523055822,18.77,2026-09-01,2026-09-14,Priced,
Q-72170,5369-6361-56820,28.58,2026-08-27,13/09/2026,Priced,
Q-72171,19 1059 7566 367,25.06,2026-08-30,11/09/2026,Priced,
Q-72172,0275-4078-25148,20.72,2026-08-29,2026-09-08,Priced,
Q-72173,31 2530 5956 286,28.45,2026-08-27,10/09/2026,Priced,
Q-72174,5328660174254,26.4,2026-08-30,05/09/2026,Priced,
Q-72175,7412832582606,22.9,2026-08-30,05/09/2026,Priced,
Q-72176,6360-1696-97523,29.82,2026-08-29,2026-09-12,Priced,
Q-72177,62 0557 8935 653,28.95,2026-08-29,2026-09-13,Priced,
Q-72178,87 4688 0798 417,28.57,2026-08-30,2026-09-04,Priced,
Q-72179,1237147144591,27.66,2026-08-28,2026-09-10,Priced,
Q-72180,4611-1521-03841,19.04,2026-08-30,2026-09-07,Priced,
Q-72181,19 8303 8108 425,30.27,2026-08-31,13/09/2026,Priced,
Q-72182,5024306570399,30.43,2026-08-27,2026-09-09,Priced,
Q-72183,21 4981 0441 073,18.3,2026-08-26,2026-09-07,Priced,
Q-72184,5704-7960-90029,28.64,2026-09-01,11/09/2026,Priced,
Q-72185,7749791170550,18.98,2026-08-31,2026-09-08,Priced,
Q-72186,34 6484 4664 661,22.05,2026-08-29,04/09/2026,Priced,
Q-72187,4682-1432-29376,19.61,2026-08-29,2026-09-10,Priced,
Q-72188,2906-0829-97565,21.4,2026-08-27,2026-09-04,Priced,
Q-72189,8732-1039-75448,30.26,2026-08-31,2026-09-08,Priced,
Q-72190,5496-5629-43178,20.31,2026-08-30,15/09/2026,Priced,
Q-72191,8225-9951-45396,22.98,2026-08-28,14/09/2026,Priced,
Q-72192,5092-9288-36212,15.43,2026-08-29,2026-09-08,Priced,
Q-72193,3050-8082-91363,29.78,2026-09-01,15/09/2026,Priced,
Q-72194,4883-2423-94579,,2026-08-27,09/09/2026,Errored,Timeout fetching consumption data
Q-72195,8709-6340-28977,22.19,2026-09-01,12/09/2026,Priced,
Q-72196,6011000573945,20.77,2026-08-26,2026-09-13,Priced,
Q-72197,99 1714 5999 797,20.87,2026-08-31,2026-09-14,Priced,
Q-72198,30 0185 7441 177,24.09,2026-08-30,2026-09-11,Priced,
Q-72199,27 0024 7250 201,21.58,2026-08-29,2026-09-09,Priced,
Q-72200,10 9551 4157 864,21.06,2026-09-01,2026-09-12,Priced,
Q-72201,64 9753 3931 988,29.61,2026-08-26,2026-09-10,Priced,
Q-72202,68 7055 2711 147,32.64,2026-09-01,10/09/2026,Priced,
Q-72203,33 8763 7151 628,27.28,2026-08-27,05/09/2026,Priced,
Q-72204,90 5698 7181 260,24.51,2026-08-30,2026-09-07,Priced,
Q-72205,8122225151343,19.21,2026-08-29,05/09/2026,Priced,
Q-72206,67 0004 5707 243,24.78,2026-09-01,2026-09-09,Priced,
Q-72207,3189750596538,22.9,2026-08-28,2026-09-14,Priced,
Q-72208,8126658628547,22.66,2026-08-30,12/09/2026,Priced,
Q-72209,5140789849076,26.94,2026-08-28,08/09/2026,Priced,
Q-72210,0090234760611,19.0,2026-08-28,2026-09-10,Priced,
Q-72211,38 4549 9169 176,20.62,2026-09-01,11/09/2026,Priced,
Q-72212,1260139302836,33.04,2026-08-27,2026-09-08,Priced,
Q-72213,8246729546588,27.26,2026-08-30,2026-09-10,Priced,
Q-72214,0782-6859-46459,28.51,2026-09-01,06/09/2026,Priced,
Q-72215,67 3676 9500 256,28.77,2026-08-26,2026-09-10,Priced,
Q-72216,2925480857238,30.46,2026-08-28,2026-09-05,Priced,
Q-72217,5240-5069-52937,25.23,2026-08-29,2026-09-14,Priced,
Q-72218,1199514855191,19.26,2026-08-26,07/09/2026,Priced,
Q-72219,6437403424458,19.9,2026-08-31,13/09/2026,Priced,
Q-72220,7999756715767,23.66,2026-08-30,13/09/2026,Priced,
Q-72221,0469833402334,35.42,2026-09-01,15/09/2026,Priced,
Q-72222,6572735771347,33.49,2026-08-27,09/09/2026,Priced,
Q-72223,7778328142174,25.57,2026-08-29,12/09/2026,Priced,
Q-72224,6636955969936,18.77,2026-08-26,2026-09-15,Priced,
Q-72225,56 3657 9728 104,,2026-08-26,05/09/2026,Errored,Pricing engine returned no rate
Q-72226,6832-6675-72146,27.86,2026-09-01,2026-09-09,Priced,
Q-72227,7159855189421,17.62,2026-09-01,04/09/2026,Priced,
Q-72228,9046253561738,31.76,2026-08-30,04/09/2026,Priced,
Q-72229,8369733804667,28.55,2026-08-28,15/09/2026,Priced,
Q-72230,0604311027007,19.74,2026-08-31,06/09/2026,Priced,
Q-72231,8358281625145,37.04,2026-08-26,04/09/2026,Priced,
Q-72232,6132045774690,28.61,2026-08-26,05/09/2026,Priced,
Q-72233,5735226885537,26.05,2026-08-31,2026-09-06,Priced,
Q-72234,76 2388 9471 365,23.2,2026-08-28,06/09/2026,Priced,
Q-72235,40 6095 4597 121,20.71,2026-08-29,13/09/2026,Priced,
Q-72236,62 6181 0324 425,16.65,2026-08-28,09/09/2026,Priced,
Q-72237,4012-8812-22547,22.48,2026-08-26,08/09/2026,Priced,
Q-72238,8382161766772,35.61,2026-08-28,2026-09-15,Priced,
Q-72239,8871436632539,23.66,2026-08-27,10/09/2026,Priced,
Q-72240,0436-4580-81030,20.42,2026-08-26,2026-09-04,Priced,
Q-72241,51 2114 6470 876,22.3,2026-08-30,12/09/2026,Priced,
Q-72242,3788255213713,23.97,2026-08-29,11/09/2026,Priced,
Q-72243,9853-2637-58050,20.63,2026-08-29,2026-09-11,Priced,
Q-72244,06 6473 4659 252,26.76,2026-08-31,11/09/2026,Priced,
Q-72245,6656561494482,21.38,2026-08-29,09/09/2026,Priced,
Q-72246,28 7786 1198 328,35.31,2026-08-28,05/09/2026,Priced,
Q-72247,4017-4619-24788,30.88,2026-09-01,2026-09-07,Priced,
Q-72248,0181356967208,24.72,2026-08-27,15/09/2026,Priced,
Q-72249,2000453106331,21.67,2026-08-26,2026-09-14,Priced,
Q-72250,88 6807 1478 310,30.95,2026-09-01,2026-09-08,Priced,
Q-72251,9570326933453,20.64,2026-08-29,2026-09-13,Priced,
Q-72252,00 6789 6114 197,20.6,2026-08-29,15/09/2026,Priced,
Q-72253,35 2196 2216 432,27.62,2026-08-30,2026-09-04,Priced,
Q-72254,1305-2583-68500,21.39,2026-08-31,06/09/2026,Priced,
Q-72255,6287432466447,30.76,2026-08-27,2026-09-11,Priced,
Q-72256,6040-8133-97744,23.3,2026-09-01,04/09/2026,Priced,
Q-72257,4219-6669-48765,20.67,2026-08-28,2026-09-14,Priced,
Q-72258,83 9338 9176 804,30.07,2026-08-28,2026-09-05,Priced,
Q-72259,5709-0726-86753,22.77,2026-09-01,2026-09-04,Priced,
Q-72260,1369766848329,28.09,2026-08-29,14/09/2026,Priced,
Q-72261,85 4677 6492 336,18.64,2026-08-27,04/09/2026,Priced,
Q-72262,1995044708214,22.97,2026-08-29,15/09/2026,Priced,
Q-72263,1736-4409-96293,17.4,2026-09-01,2026-09-10,Priced,
Q-72264,2543-4147-02831,33.21,2026-08-27,2026-09-12,Priced,
Q-72265,2117578256735,23.16,2026-08-26,07/09/2026,Priced,
Q-72266,0488002242550,24.68,2026-09-01,11/09/2026,Priced,
Q-72267,5261733068931,28.85,2026-08-29,2026-09-12,Priced,
Q-72268,4106-7162-02546,19.84,2026-08-28,2026-09-14,Priced,
Q-72269,2049-1085-86995,20.23,2026-08-29,07/09/2026,Priced,
Q-72270,2679-3024-11750,25.68,2026-08-28,04/09/2026,Priced,
Q-72271,8737-2714-29343,19.99,2026-08-29,2026-09-10,Priced,
Q-72272,1257927834992,25.93,2026-08-29,2026-09-11,Priced,
Q-72273,3663-0358-40693,18.06,2026-08-30,2026-09-12,Priced,
Q-72274,5696198257865,29.04,2026-09-01,2026-09-06,Priced,
Q-72275,1552460599732,26.12,2026-08-28,13/09/2026,Priced,
Q-72276,81 1463 0609 309,25.78,2026-08-27,2026-09-15,Priced,
Q-72277,0248476233928,15.88,2026-08-29,10/09/2026,Priced,
Q-72278,1107-0638-43363,31.35,2026-08-29,2026-09-05,Priced,
Q-72279,2632-8131-92513,32.94,2026-08-29,2026-09-07,Priced,
Q-72280,7914-8358-87307,15.32,2026-08-29,11/09/2026,Priced,
Q-72281,1294688748090,24.52,2026-08-28,2026-09-08,Priced,
Q-72282,4695077419845,25.4,2026-08-26,15/09/2026,Priced,
Q-72283,7783-6915-13679,18.8,2026-08-28,2026-09-09,Priced,
Q-72284,81 0128 9999 636,26.83,2026-08-29,15/09/2026,Priced,
Q-72285,5523-1772-70393,26.44,2026-08-29,2026-09-08,Priced,
Q-72286,8978531508057,25.29,2026-08-28,2026-09-05,Priced,
Q-72287,2832-2050-81484,18.69,2026-08-28,2026-09-04,Priced,
Q-72288,1898335053263,16.35,2026-09-01,2026-09-04,Priced,
Q-72289,6399273132904,27.96,2026-08-31,05/09/2026,Priced,
Q-72290,2110477616814,16.57,2026-08-31,2026-09-12,Priced,
Q-72291,6261414892351,17.56,2026-08-26,09/09/2026,Priced,
Q-72292,3152179839900,22.83,2026-08-30,2026-09-09,Priced,
Q-72293,6404013872936,28.93,2026-08-26,15/09/2026,Priced,
Q-72294,9534-1522-99941,23.79,2026-08-28,2026-09-07,Priced,
Q-72295,36 7407 3113 733,21.21,2026-08-26,07/09/2026,Priced,
Q-72296,77 1312 8587 634,31.79,2026-08-31,11/09/2026,Priced,
Q-72297,7058-6886-28001,27.28,2026-08-29,07/09/2026,Priced,
Q-72298,3873301204873,24.22,2026-08-30,15/09/2026,Priced,
Q-72299,0390-8760-82707,21.35,2026-09-01,12/09/2026,Priced,
Q-72300,1423556923649,19.45,2026-08-29,14/09/2026,Priced,
Q-72301,8805000800905,30.44,2026-08-29,2026-09-15,Priced,
Q-72302,09 3668 7837 368,33.45,2026-09-01,05/09/2026,Priced,
Q-72303,1405-3727-50835,28.9,2026-08-28,09/09/2026,Priced,
Q-72304,3389931782984,28.67,2026-08-26,06/09/2026,Priced,
Q-72305,22 0096 1556 305,21.56,2026-08-31,2026-09-14,Priced,
Q-72306,9139819990859,25.68,2026-08-30,2026-09-11,Priced,
Q-72307,8921653446847,22.59,2026-08-26,04/09/2026,Priced,
Q-72308,83 2315 3290 718,21.64,2026-09-01,2026-09-07,Priced,
Q-72309,99 6724 2574 549,22.74,2026-08-30,08/09/2026,Priced,
Q-72310,6004-3109-31243,19.43,2026-08-26,11/09/2026,Priced,
Q-72311,19 7207 8869 235,28.76,2026-08-31,2026-09-05,Priced,
Q-72312,2818-6306-60959,21.76,2026-08-31,14/09/2026,Priced,
Q-72313,9746235678917,31.91,2026-09-01,2026-09-05,Priced,
Q-72314,2987-9329-68490,29.89,2026-08-30,11/09/2026,Priced,
Q-72315,3034177463017,25.87,2026-08-31,05/09/2026,Priced,
Q-72316,8951-9892-75866,25.09,2026-08-31,07/09/2026,Priced,
Q-72317,2599-4691-72221,28.81,2026-08-31,2026-09-04,Priced,
Q-72318,3615-9927-19367,22.38,2026-08-26,13/09/2026,Priced,
Q-72319,93 0091 0972 495,29.9,2026-08-26,2026-09-12,Priced,
Q-72320,6882-1810-45451,23.31,2026-08-29,13/09/2026,Priced,
Q-72321,01 7135 6725 642,18.87,2026-09-01,15/09/2026,Priced,
Q-72322,0998-7161-60965,24.31,2026-08-29,2026-09-08,Priced,
Q-72323,4727-3659-04304,26.55,2026-08-31,04/09/2026,Priced,
Q-72324,2276-1615-86375,18.57,2026-08-31,2026-09-11,Priced,
Q-72325,6678178579608,32.04,2026-08-27,11/09/2026,Priced,
Q-72326,9134652737393,20.73,2026-08-26,14/09/2026,Priced,
Q-72327,52 2513 3439 842,23.38,2026-08-29,2026-09-10,Priced,
Q-72328,21 3740 0094 102,21.76,2026-08-30,09/09/2026,Priced,
Q-72329,6155-7152-54209,24.61,2026-08-30,2026-09-07,Priced,
Q-72330,7692033175973,17.88,2026-09-01,2026-09-12,Priced,
Q-72331,6168035218039,24.71,2026-08-26,2026-09-14,Priced,
Q-72332,3277-2066-39667,24.4,2026-08-28,2026-09-04,Priced,
Q-72333,75 8639 7913 448,23.25,2026-09-01,14/09/2026,Priced,
Q-72334,60 7190 4024 328,29.17,2026-08-26,2026-09-08,Priced,
Q-72335,1437-1596-14792,21.81,2026-08-30,2026-09-08,Priced,
Q-72336,1236303339640,25.28,2026-08-29,2026-09-14,Priced,
Q-72337,17 1546 1198 241,19.63,2026-08-27,2026-09-10,Priced,
Q-72338,6664-1338-11433,23.75,2026-09-01,13/09/2026,Priced,
Q-72339,2745236894992,21.41,2026-08-31,11/09/2026,Priced,
Q-72340,3470666904999,31.33,2026-08-26,2026-09-04,Priced,
Q-72341,28 2709 2002 216,24.31,2026-09-01,2026-09-05,Priced,
Q-72342,6231726489695,28.74,2026-08-27,10/09/2026,Priced,
Q-72343,54 6492 6075 184,35.1,2026-09-01,2026-09-06,Priced,
Q-72344,32 8972 9810 074,19.19,2026-09-01,06/09/2026,Priced,
Q-72345,93 1032 9474 859,19.3,2026-08-31,2026-09-08,Priced,
Q-72346,6367-3152-30710,28.33,2026-08-31,2026-09-05,Priced,
Q-72347,3763834958499,22.12,2026-09-01,2026-09-11,Priced,
Q-72348,09 4526 7180 673,18.92,2026-08-28,2026-09-13,Priced,
Q-72349,3191753938295,29.21,2026-08-26,2026-09-04,Priced,
Q-72350,2170-1343-48424,25.72,2026-08-31,2026-09-14,Priced,
Q-72351,9092-1499-34509,21.66,2026-08-27,2026-09-13,Priced,
Q-72352,70 2397 0676 932,22.38,2026-08-28,2026-09-07,Priced,
Q-72353,5463501902054,24.86,2026-08-26,2026-09-08,Priced,
Q-72354,5853-7985-72388,18.87,2026-08-31,07/09/2026,Priced,
Q-72355,5267328432986,16.5,2026-08-27,2026-09-07,Priced,
Q-72356,1782808835654,28.65,2026-08-29,06/09/2026,Priced,
Q-72357,23 3119 2734 055,16.26,2026-08-26,14/09/2026,Priced,
Q-72358,73 3404 1010 976,31.26,2026-09-01,10/09/2026,Priced,
Q-72359,96 3288 9981 797,22.23,2026-08-31,11/09/2026,Priced,
Q-72360,67 3218 5736 939,25.14,2026-08-26,04/09/2026,Priced,
Q-72361,26 0717 7474 490,26.83,2026-08-26,2026-09-12,Priced,
Q-72362,38 8055 1648 488,33.24,2026-08-29,07/09/2026,Priced,
Q-72363,8013189380455,21.94,2026-08-31,11/09/2026,Priced,
Q-72364,1665097074460,28.13,2026-08-28,09/09/2026,Priced,
Q-72365,1694-7416-72104,33.3,2026-08-30,09/09/2026,Priced,
Q-72366,3773838424636,19.56,2026-08-29,2026-09-14,Priced,
Q-72367,2797457653282,16.65,2026-08-29,13/09/2026,Priced,
Q-72368,5154-8082-36920,27.13,2026-08-27,2026-09-14,Priced,
Q-72369,21 7798 9562 170,29.53,2026-08-26,15/09/2026,Priced,
Q-72370,57 1677 2739 836,32.13,2026-08-27,2026-09-11,Priced,
Q-72371,6500600576794,,2026-08-30,2026-09-05,Errored,Pricing engine returned no rate
Q-72372,0203081072262,,2026-08-26,11/09/2026,Errored,Timeout fetching consumption data
Q-72373,6324-4628-32760,31.54,2026-08-31,2026-09-07,Priced,
Q-72374,8577-5639-54863,29.18,2026-08-27,12/09/2026,Priced,
Q-72375,0120552742032,,2026-08-29,2026-09-08,Errored,Timeout fetching consumption data
Q-72376,64 8000 4986 631,25.91,2026-08-28,08/09/2026,Priced,
Q-72377,1618863291655,18.41,2026-08-28,2026-09-12,Priced,
Q-72378,5523117036656,19.65,2026-08-31,04/09/2026,Priced,
Q-72379,4398-4360-79434,28.51,2026-08-28,2026-09-09,Priced,
Q-72380,0845726048654,16.43,2026-09-01,2026-09-09,Priced,
Q-72381,5762183092057,26.87,2026-08-27,11/09/2026,Priced,
Q-72382,1211-6754-72759,19.64,2026-09-01,2026-09-11,Priced,
Q-72383,80 4328 9027 804,28.42,2026-08-31,13/09/2026,Priced,
Q-72384,18 5895 4337 571,31.24,2026-08-28,2026-09-11,Priced,
Q-72385,1411708199941,31.18,2026-08-30,2026-09-14,Priced,
Q-72386,8470-8225-84403,25.04,2026-08-31,2026-09-05,Priced,
Q-72387,2934530201420,17.42,2026-09-01,2026-09-13,Priced,
Q-72388,3906-7860-20726,26.59,2026-08-29,2026-09-05,Priced,
Q-72389,0980-3555-45922,30.55,2026-08-31,2026-09-15,Priced,
Q-72390,49 8428 5819 377,24.13,2026-08-30,2026-09-15,Priced,
Q-72391,80 5417 1287 800,24.84,2026-08-29,2026-09-08,Priced,
Q-72392,2749-3098-66131,31.44,2026-08-31,08/09/2026,Priced,
Q-72393,5180984304989,22.02,2026-08-28,2026-09-12,Priced,
Q-72394,5154506058592,18.21,2026-08-29,15/09/2026,Priced,
Q-72395,5260-9081-47811,23.94,2026-08-31,2026-09-10,Priced,
Q-72396,1170-8646-71959,20.34,2026-08-28,15/09/2026,Priced,
